x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-1.31790350525083,-1.55000816874446,3.85989632069004,0.244588769973713,1.46723133786653,1.20379082401508,1.46723133786652,1.20379082267649,1.46723251496083,1.20379098167674,1.09456316972482e-08,0.1,1e-08
-1.73979362805888,0.896912949227345,2.27826335893477,0.233555251138628,0.706205987462268,0.175978640494505,0.706205987462271,0.175978639216298,0.706205552492362,0.175978846357089,1.09456316972482e-08,0.1,1e-08
1.79554214901333,-0.457365240895669,3.33975982170265,0.569497723963225,-0.230874578075213,0.595377150028196,-0.230874578075209,0.595377146911442,-0.230874587811883,0.595377395694062,1.09456316972482e-08,0.1,1e-08
1.86252813229824,-1.7064864410249,3.30540719358783,0.706767478065737,-17.40596722472,11.3418524871329,-17.40596722472,11.3418524832649,-17.4059662565313,11.3418525965381,1.09456316972482e-08,0.1,1e-08
1.23358939246584,1.25092019772634,2.98496241373155,0.631648616149744,-3.89516034667688,-1.69581991266274,-3.89516034667688,-1.69581991611964,-3.89516063225546,-1.69581996516104,1.09456316972482e-08,0.1,1e-08
-0.781544923306517,0.318522280946453,3.83227104748189,0.979990466908014,-0.742805726586905,0.759253276493619,-0.742805726586906,0.759253271130311,-0.742805971363088,0.759253059674805,1.09456316972482e-08,0.1,1e-08
-1.60931154397446,-1.05695394854571,4.06917942894989,0.213287115031887,-6.0556938735081,1.68195894084377,-6.05569387350811,1.68195893967649,-6.05569335421651,1.68195911515505,1.09456316972482e-08,0.1,1e-08
0.736932106048628,1.57872469733067,3.06899225255298,0.98782696567248,-3.05516813069464,-0.0414082390355878,-3.05516813069464,-0.0414082444417795,-3.05516826228731,-0.041408496237362,1.09456316972482e-08,0.1,1e-08
-0.239390025041595,-1.81896674451779,3.04974725197534,0.520006540499103,-2.54618744673291,0.160110650993752,-2.54618744673291,0.160110648147858,-2.54618742176474,0.160110731071602,1.09456316972482e-08,0.1,1e-08
-1.51184706062088,-1.19272156720895,3.14591491890486,0.296769508999424,3.70539036753796,2.28247911835381,3.70539036753796,2.28247911672965,3.70539128740093,2.28247925490135,1.09456316972482e-08,0.1,1e-08
-0.0192923595549193,1.00818771122344,3.60890253099279,0.948952743405181,-1.97248130764963,-1.01133833471254,-1.97248130764964,-1.01133833990598,-1.97248140702242,-1.01133829355165,1.09456316972482e-08,0.1,1e-08
-1.86244591553913,0.837511721239557,3.49357730333648,0.521751979130133,3.23307490472497,-3.54772512284878,3.23307490472498,-3.54772512570423,3.23307409170368,-3.54772496393845,1.09456316972482e-08,0.1,1e-08
1.63728160831513,-0.842913225102088,2.56109952865414,0.412612259689468,-2.07916473563188,-1.81325323306678,-2.07916473563187,-1.81325323532493,-2.07916409259173,-1.81325319411194,1.09456316972482e-08,0.1,1e-08
-0.964880073599932,-1.75190049858887,2.22821720756537,0.292429093436161,-0.893640094929925,0.27364219418656,-0.893640094929913,0.273642192586153,-0.893639268666165,0.27364255404814,1.09456316972482e-08,0.1,1e-08
0.650089137415928,1.43231228889978,4.08250830280799,0.341087906004222,-5.50503751337387,-3.14015606280959,-5.50503751337388,-3.1401560646763,-5.50503795085665,-3.14015578467898,1.09456316972482e-08,0.1,1e-08
-0.753155695642356,-0.74520944772039,2.64117832856243,0.981297559204497,1.2732970952305,0.353344683574018,1.2732970952305,0.353344678203557,1.27329738117584,0.353344622388541,1.09456316972482e-08,0.1,1e-08
0.0802720847112433,-1.21714634028694,3.4318688712137,0.373576095914297,8.30954889318827,0.889272073257664,8.30954889318828,0.889272071213153,8.30954909979936,0.88927193940225,1.09456316972482e-08,0.1,1e-08
0.186841117373119,0.0642472894439083,3.82947159797605,0.980025331383645,0.0711070150797909,-0.087050310107899,0.0711070150797909,-0.0870503154713975,0.0711068275189487,-0.0870506644636578,1.09456316972482e-08,0.1,1e-08
-1.26058217789789,1.64090879712979,2.72329325810177,0.397193487950878,-0.393468895488181,0.200401743679439,-0.393468895488174,0.200401741505675,-0.393470061574639,0.200401929919609,1.09456316972482e-08,0.1,1e-08
1.87833851105823,-1.8258136886265,3.42524373185326,0.308276619029706,-66.0478614654466,12.0343535525118,-66.0478614654466,12.0343535508247,-66.0478602376614,12.0343535688885,1.09456316972482e-08,0.1,1e-08
1.10053129344446,1.06321635212355,2.32038083900318,0.265027764611663,-10.6407316633124,-0.0669998505774369,-10.6407316633124,-0.0669998520278831,-10.6407320750867,-0.0669999152125234,1.09456316972482e-08,0.1,1e-08
1.75799576625676,0.289892911754836,4.12581476915074,0.470669054746597,0.681855700821141,-0.213405981231349,0.68185570082114,-0.213405983807236,0.681855034957583,-0.213406196335975,1.09456316972482e-08,0.1,1e-08
