slack_weight,sample_idx,x1,x2,th,v,slack1,slack2
0.1,158,1.43365100737205,1.18970408642771,3.38451201256358,0.961119833935858,0.000152987792758,0.0001530085819126
0.1,159,1.00348427116599,1.40232691637697,2.83871080251473,0.489456222417734,1.62892587047129,0.0001529087939753
0.1,160,1.01817149633873,1.46917680383921,3.73596477711543,0.511929644643365,0.0001530953666169,0.0001529714243774
0.1,161,-1.58750452465627,0.833451906860139,3.25516439920774,0.287994451604647,0.0001530049520125,0.0001530149450432
0.1,162,1.61021162671827,1.34805331345469,2.10534797938488,0.431836453778316,0.0001529798802266,0.0001529555256484
0.1,163,1.5820929139848,1.01086655823056,2.5184693959331,0.474853988713491,0.0001531233897355,0.0001529858077623
0.1,164,1.62152790567705,1.48737411098093,2.77911907846916,0.290794649228792,0.823647449309661,0.0001529821053735
0.1,165,1.80242858775022,-0.659524582963432,4.18111285946587,0.294166611258809,0.0001530065101696,0.0001529557177346
0.1,170,0.80387652583648,1.7489139489458,3.780360120805,0.117394867825841,0.0001530037388227,0.0001529093472982
0.1,171,-1.70894797454323,0.751542889203253,2.65950629715393,0.211931559100459,0.0001530183837494,0.0001529608445685
0.1,172,1.28744023716142,-1.72865176357931,3.82237454630671,0.472278407426772,0.0001530831447587,0.0001529810845871
0.1,173,-1.6746048774324,0.832688354581126,2.25578558481099,0.463860772529382,0.0001530329375766,0.0001529859625705
0.1,175,1.25119826903001,-1.81703186474995,3.74606642207707,0.967149316798829,0.0001531467281891,0.0001529923808257
0.1,178,-1.66599713320532,-1.47965503947747,3.00340313725156,0.795629333688504,0.000152984526401,0.0001529987922294
0.1,179,0.23361699894322,-1.90165233416479,2.55644369568096,0.978412440951292,0.0001530288565603,0.000153021332019
0.1,183,-1.77478689727265,-0.905493334873336,3.42680185929153,0.115797127029966,0.0001529888873775,0.0001529570183278
0.1,184,1.84869019389817,0.774728903125955,3.29212158644589,0.101218263143921,0.000153011451256,0.0001529763853065
0.1,185,-0.857151654872557,-1.67047581753663,2.48076126346414,0.681812867474137,0.0001530016320495,0.0001529822731513
0.1,188,0.51759455254105,1.57639681471654,2.48416500047887,0.772699965937025,0.0001530199851614,0.0001529887843718
0.1,189,0.510232320336254,-1.87546366846195,3.10592274269713,0.962010820889384,0.0001530405621531,0.0001529821312508
0.1,190,1.60463204196396,-0.525894625104955,2.26320651805159,0.806670588833568,0.0001530209555401,0.0001529922042774
0.1,191,1.56105513556367,-1.25789793718752,3.62227356363831,0.168044536555076,1.35328077701125,0.0001529568151064
0.1,192,-0.177372988857148,1.47449267182244,3.69768156885899,0.429112673435234,2.77349352988138,0.0001529667548252
0.1,193,-1.24751536110495,1.37913291246755,2.37788002940451,0.226722654003408,0.0001529987263862,0.0001529414358728
0.1,194,0.334624447403488,-1.47502048927045,4.09792407966811,0.620468559478325,0.0001530314155237,0.0001530102724846
0.1,196,-0.761889534854689,-1.53076724415042,3.99245025735785,0.33391448131855,0.927488278449714,0.000152984063775
0.1,197,1.25518007882779,-1.4992568311898,2.61704344117883,0.410672987644789,0.0001530213591647,0.0001529646840148
0.1,198,1.64370873797537,-1.19790109319865,3.03632802577269,0.522989441342143,0.0001529763610956,0.0001529868030786
0.1,199,1.73091393341605,-0.758552164305705,3.99283326530349,0.667829611206247,0.0001529866433578,0.0001529810865102
0.1,200,1.46425555800163,-0.179119403672795,2.38602992569281,0.502906082869377,0.0005496824397,0.0001529762198393
0.1,203,1.87965759125841,1.1194039555734,4.05647147868724,0.826268941795594,0.0001530062413263,0.0001530238015816
0.1,205,-0.125227360820119,-1.5802792863273,2.63926830563355,0.489534401988522,1.14088868001015,0.0001529616430793
0.1,208,1.45888950502021,-0.0044473861945757,3.46449518383052,0.288266918867135,0.0001530569709131,0.0001530063848559
0.1,210,1.77906291952971,0.0708465735388457,2.82639953634704,0.317779417285341,0.0001529786084254,0.0001529804843468
0.1,211,1.39858956270965,-1.64853400342067,2.33335675546619,0.96456427796188,0.0001529839928398,0.0001529853630446
0.1,212,-0.197823458759626,-1.86718756483453,2.56629777696933,0.956286829325649,0.0001529998500061,0.0001529966698569
